
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-15 03:16:26 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 2.22ms
  2026-05-15 03:16:27 /storage/103/conversions/chocolate-shakes-thumb.png .................................. ~ 2.10ms
  2026-05-15 03:16:26 /images/cart/empty-cart.gif .............................................................. ~ 1s
  2026-05-15 03:16:27 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 7.35ms
  2026-05-15 03:16:27 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 8.41ms
  2026-05-15 03:16:27 /storage/104/conversions/coffee-thumb.png ............................................ ~ 8.26ms
  2026-05-15 03:16:27 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 8.83ms
  2026-05-15 03:16:27 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 6.58ms
  2026-05-15 03:16:25 /storage/34/slide-0.jpg .................................................................. ~ 1s
  2026-05-15 03:16:27 /storage/44/conversions/hoptionb-img7-thumb.png ..................................... ~ 10.24ms
  2026-05-15 03:16:27 /api/frontend/language ............................................................. ~ 508.96ms
  2026-05-15 03:16:27 /api/frontend/language/show/1 ............................................................ ~ 1s
  2026-05-15 03:16:27 /images/category/thumb.png ............................................................... ~ 1s
  2026-05-15 03:16:27 /api/frontend/cookies .................................................................... ~ 1s
  2026-05-15 03:16:27 /storage/105/conversions/fruit-shots-thumb.png ........................................... ~ 1s
  2026-05-15 03:16:27 /api/frontend/item-category ........................................................ ~ 512.28ms
  2026-05-15 03:16:28 /api/frontend/item-category/show/fruit-shots ....................................... ~ 506.99ms
  2026-05-15 03:16:28 /api/frontend/item-category/show/iced-tea ................................................ ~ 1s
  2026-05-15 03:16:29 /api/frontend/item-category/show/fruit-shots ......................................... ~ 0.24ms
  2026-05-15 03:16:29 /api/frontend/country-code/show/GBR ................................................ ~ 504.42ms
  2026-05-15 03:16:28 /storage/26/english.png .................................................................. ~ 1s
  2026-05-15 03:16:29 /storage/28/german.png ............................................................. ~ 511.10ms
  2026-05-15 03:16:30 /api/frontend/device-token/web ..................................................... ~ 507.47ms
  2026-05-15 03:16:30 /api/frontend/item-category/show/iced-tea .......................................... ~ 506.99ms
  2026-05-15 03:16:30 /api/frontend/item-category/show/fruit-shots ....................................... ~ 509.84ms
  2026-05-15 03:16:29 /firebase-messaging-sw.js ................................................................ ~ 1s
  2026-05-15 03:16:31 /api/frontend/item-category/show/iced-tea .......................................... ~ 504.94ms
  2026-05-15 03:16:30 /storage/30/kahumbo-logo.-2.png .......................................................... ~ 1s
  2026-05-15 03:16:31 /storage/32/kahumbo-logo-white.png ................................................. ~ 509.97ms
  2026-05-15 03:16:31 /storage/99/conversions/choco-brownie-cover.png .................................... ~ 511.96ms
  2026-05-15 03:16:31 /storage/96/conversions/golden-mango-bliss-thumb.png ............................... ~ 513.58ms
  2026-05-15 03:16:31 /storage/98/conversions/strawverry-bliss-thumb.png ................................... ~ 5.35ms
  2026-05-15 03:16:31 /storage/58/conversions/Sparkling-Limoncello-Mocktail-thumb.jpg ...................... ~ 7.14ms
  2026-05-15 03:16:31 /storage/54/conversions/kit-kat-shake-thumb.jpg ...................................... ~ 8.32ms
  2026-05-15 03:16:31 /storage/100/conversions/strawberry-mojito-thumb.png ................................. ~ 5.04ms
  2026-05-15 03:16:31 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-thumb.jpg  ~ 4.74ms
  2026-05-15 03:16:31 /storage/84/conversions/Sakura-Lychee-Fizz-_-Sift-&-Simmer-cover.jpg ................. ~ 2.31ms
  2026-05-15 03:16:31 /storage/81/conversions/Jamun-Shot-(1)-cover.jpg ..................................... ~ 1.74ms
  2026-05-15 03:16:31 /storage/82/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 2.11ms
  2026-05-15 03:16:31 /storage/83/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 3.90ms
  2026-05-15 03:16:31 /storage/80/conversions/Strawberry-Dirty-Sprite-_-A-Sweet-Summer-Sip---recipezed-cover.jpg  ~ 3.96ms
  2026-05-15 03:16:31 /storage/79/conversions/Delicious-Kiwi-Caipirinha-Drink-cover.jpg .................... ~ 0.99ms
  2026-05-15 03:16:31 /storage/78/conversions/Paan-Shot-cover.jpg .......................................... ~ 2.02ms
  2026-05-15 03:16:31 /storage/86/conversions/Falsa-Sharbat-I-How-To-make-Phalse-Ka-Sharbat- video-cover.jpg  ~ 515.35ms
  2026-05-15 03:16:31 /storage/71/conversions/Master-Kong-Lemon-Iced-Tea-Drink,-500ml-cover.jpg .......... ~ 516.16ms
  2026-05-15 03:16:31 /storage/70/conversions/Spiked-Peach-Iced-Tea_-Sweet-tea-with-a-boozy-kick_-cover.jpg  ~ 517.05ms
  2026-05-15 03:16:31 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 1.84ms
  2026-05-15 03:16:31 /storage/101/conversions/green-tea-cover.png ......................................... ~ 3.95ms
  2026-05-15 03:16:31 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.21ms
  2026-05-15 03:16:56 /home ................................................................................ ~ 1.03ms
  2026-05-15 03:16:56 /themes/default/fonts/fontawesome/fontawesome.css .................................... ~ 4.94ms
  2026-05-15 03:16:56 /themes/default/fonts/lab/lab.css .................................................... ~ 2.33ms
  2026-05-15 03:16:56 /themes/default/fonts/typography/public/public.css ................................... ~ 5.17ms
  2026-05-15 03:16:56 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 7.50ms
  2026-05-15 03:16:56 /themes/default/css/custom.css ....................................................... ~ 7.86ms
  2026-05-15 03:16:56 /themes/default/js/drawer.js ........................................................ ~ 11.06ms
  2026-05-15 03:16:56 /themes/default/js/modal.js .......................................................... ~ 3.70ms
  2026-05-15 03:16:56 /themes/default/js/customScript.js ................................................... ~ 0.27ms
  2026-05-15 03:16:56 /themes/default/js/tabs.js ........................................................... ~ 3.14ms
  2026-05-15 03:16:56 /themes/default/js/dropdown.js ....................................................... ~ 6.24ms
  2026-05-15 03:16:56 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 0.25ms
  2026-05-15 03:16:57 /images/theme/theme-logo.png ......................................................... ~ 0.53ms
  2026-05-15 03:16:57 /images/theme/theme-footer-logo.png .................................................. ~ 3.62ms
  2026-05-15 03:16:57 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 6.05ms
  2026-05-15 03:16:57 /api/frontend/setting ................................................................ ~ 0.19ms
  2026-05-15 03:16:57 /api/frontend/item-category ........................................................ ~ 503.40ms
  2026-05-15 03:16:57 /api/frontend/page ....................................................................... ~ 1s
  2026-05-15 03:16:57 /api/frontend/setting .................................................................... ~ 1s
  2026-05-15 03:16:58 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 3.70ms
  2026-05-15 03:16:58 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 1.98ms
  2026-05-15 03:16:58 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 3.95ms
  2026-05-15 03:16:58 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 5.55ms
  2026-05-15 03:16:58 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ................................. ~ 7.24ms
  2026-05-15 03:16:58 /themes/default/fonts/fontawesome/fa-brands-400.woff2 ................................ ~ 7.50ms
  2026-05-15 03:16:58 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf ................................ ~ 7.42ms
  2026-05-15 03:16:58 /api/frontend/item-category ........................................................ ~ 506.93ms
  2026-05-15 03:16:58 /api/frontend/order ................................................................ ~ 509.27ms
  2026-05-15 03:16:58 /api/frontend/item/featured-items ........................................................ ~ 1s
  2026-05-15 03:16:59 /api/frontend/item/popular-items ................................................... ~ 516.75ms
  2026-05-15 03:16:59 /api/frontend/offer ................................................................ ~ 511.38ms
  2026-05-15 03:17:00 /api/frontend/item-category/show/iced-tea ............................................ ~ 0.29ms
  2026-05-15 03:17:00 /api/frontend/item-category/show/fruit-shots ....................................... ~ 510.86ms
  2026-05-15 03:17:00 /storage/48/conversions/Capture-thumb.JPG .......................................... ~ 510.58ms
  2026-05-15 03:17:00 /storage/44/conversions/hoptionb-img7-thumb.png ...................................... ~ 2.42ms
  2026-05-15 03:17:00 /images/cart/empty-cart.gif ........................................................ ~ 517.37ms
  2026-05-15 03:17:00 /storage/104/conversions/coffee-thumb.png ............................................ ~ 7.38ms
  2026-05-15 03:17:00 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 9.77ms
  2026-05-15 03:17:00 /storage/105/conversions/fruit-shots-thumb.png ....................................... ~ 8.57ms
  2026-05-15 03:17:00 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 2.29ms
  2026-05-15 03:17:00 /storage/103/conversions/chocolate-shakes-thumb.png .................................. ~ 0.20ms
  2026-05-15 03:17:00 /images/category/thumb.png ........................................................... ~ 0.21ms
  2026-05-15 03:17:00 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 3.21ms
  2026-05-15 03:17:00 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 5.13ms
  2026-05-15 03:17:00 /api/frontend/language ............................................................. ~ 501.40ms
  2026-05-15 03:17:00 /api/frontend/item-category ........................................................ ~ 504.88ms
  2026-05-15 03:16:59 /storage/34/slide-0.jpg .................................................................. ~ 1s
  2026-05-15 03:17:01 /api/frontend/language/show/1 ...................................................... ~ 510.24ms
  2026-05-15 03:17:01 /api/frontend/item-category/show/iced-tea ................................................ ~ 1s
  2026-05-15 03:17:01 /api/frontend/item-category/show/fruit-shots ....................................... ~ 514.72ms
  2026-05-15 03:17:02 /api/frontend/item-category/show/iced-tea .......................................... ~ 514.19ms
  2026-05-15 03:17:02 /api/frontend/item-category/show/fruit-shots ............................................. ~ 1s
  2026-05-15 03:17:03 /api/frontend/cookies ................................................................ ~ 0.19ms
  2026-05-15 03:17:03 /api/frontend/country-code/show/GBR ................................................ ~ 509.98ms
  2026-05-15 03:17:03 /api/frontend/device-token/web ........................................................... ~ 1s
  2026-05-15 03:17:02 /storage/99/conversions/choco-brownie-cover.png .......................................... ~ 1s
  2026-05-15 03:17:04 /api/frontend/item-category/show/iced-tea ............................................ ~ 0.18ms
  2026-05-15 03:17:04 /api/frontend/item-category/show/fruit-shots ....................................... ~ 508.40ms
  2026-05-15 03:17:04 /storage/26/english.png .................................................................. ~ 1s
  2026-05-15 03:17:04 /storage/28/german.png ............................................................. ~ 516.50ms
  2026-05-15 03:17:04 /firebase-messaging-sw.js .......................................................... ~ 515.57ms
  2026-05-15 03:17:04 /storage/30/kahumbo-logo.-2.png ...................................................... ~ 6.38ms
  2026-05-15 03:17:05 /storage/96/conversions/golden-mango-bliss-thumb.png ................................. ~ 5.93ms
  2026-05-15 03:17:05 /storage/32/kahumbo-logo-white.png ................................................... ~ 7.88ms
  2026-05-15 03:17:05 /storage/98/conversions/strawverry-bliss-thumb.png .................................. ~ 10.06ms
  2026-05-15 03:17:05 /storage/58/conversions/Sparkling-Limoncello-Mocktail-thumb.jpg ...................... ~ 8.87ms
  2026-05-15 03:17:05 /storage/54/conversions/kit-kat-shake-thumb.jpg ...................................... ~ 7.50ms
  2026-05-15 03:17:05 /storage/100/conversions/strawberry-mojito-thumb.png ................................. ~ 0.26ms
  2026-05-15 03:17:05 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-thumb.jpg  ~ 0.27ms
  2026-05-15 03:17:05 /storage/71/conversions/Master-Kong-Lemon-Iced-Tea-Drink,-500ml-cover.jpg ............ ~ 1.10ms
  2026-05-15 03:17:05 /storage/70/conversions/Spiked-Peach-Iced-Tea_-Sweet-tea-with-a-boozy-kick_-cover.jpg  ~ 2.04ms
  2026-05-15 03:17:05 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 2.77ms
  2026-05-15 03:17:05 /storage/101/conversions/green-tea-cover.png ......................................... ~ 4.82ms
  2026-05-15 03:17:05 /storage/84/conversions/Sakura-Lychee-Fizz-_-Sift-&-Simmer-cover.jpg ................. ~ 7.07ms
  2026-05-15 03:17:05 /storage/83/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 0.30ms
  2026-05-15 03:17:05 /storage/82/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 2.11ms
  2026-05-15 03:17:05 /storage/81/conversions/Jamun-Shot-(1)-cover.jpg ..................................... ~ 3.87ms
  2026-05-15 03:17:05 /storage/80/conversions/Strawberry-Dirty-Sprite-_-A-Sweet-Summer-Sip---recipezed-cover.jpg  ~ 0.21ms
  2026-05-15 03:17:05 /storage/79/conversions/Delicious-Kiwi-Caipirinha-Drink-cover.jpg .................... ~ 0.83ms
  2026-05-15 03:17:05 /storage/78/conversions/Paan-Shot-cover.jpg .......................................... ~ 2.11ms
  2026-05-15 03:17:05 /storage/86/conversions/Falsa-Sharbat-I-How-To-make-Phalse-Ka-Sharbat- video-cover.jpg  ~ 502.95ms
  2026-05-15 03:17:05 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.19ms
  2026-05-15 03:18:42 /home .............................................................................. ~ 505.33ms
  2026-05-15 03:18:42 /themes/default/fonts/fontawesome/fontawesome.css .................................. ~ 510.00ms
  2026-05-15 03:18:43 /themes/default/fonts/lab/lab.css .................................................... ~ 2.20ms
  2026-05-15 03:18:43 /themes/default/fonts/typography/public/public.css ................................... ~ 5.02ms
  2026-05-15 03:18:43 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 6.83ms
  2026-05-15 03:18:43 /themes/default/css/custom.css ....................................................... ~ 6.93ms
  2026-05-15 03:18:43 /themes/default/js/drawer.js ........................................................ ~ 10.08ms
  2026-05-15 03:18:43 /themes/default/js/customScript.js .................................................. ~ 10.41ms
  2026-05-15 03:18:43 /themes/default/js/modal.js ......................................................... ~ 11.20ms
  2026-05-15 03:18:43 /themes/default/js/tabs.js ........................................................... ~ 9.10ms
  2026-05-15 03:18:43 /themes/default/js/dropdown.js ....................................................... ~ 3.59ms
  2026-05-15 03:18:43 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 0.22ms
  2026-05-15 03:18:43 /api/frontend/setting .............................................................. ~ 513.68ms
  2026-05-15 03:18:43 /storage/33/IMG_1625.JPG.jpeg ...................................................... ~ 517.25ms
  2026-05-15 03:18:43 /images/theme/theme-logo.png ....................................................... ~ 519.93ms
  2026-05-15 03:18:43 /images/theme/theme-footer-logo.png ................................................ ~ 522.70ms
  2026-05-15 03:18:43 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-15 03:18:43 /api/frontend/page ....................................................................... ~ 1s
  2026-05-15 03:18:44 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf ............................ ~ 515.68ms
  2026-05-15 03:18:44 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 1.91ms
  2026-05-15 03:18:44 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 3.85ms
  2026-05-15 03:18:44 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 5.48ms
  2026-05-15 03:18:44 /api/frontend/order .................................................................. ~ 1.77ms
  2026-05-15 03:18:44 /api/frontend/item/featured-items .................................................. ~ 514.41ms
  2026-05-15 03:18:44 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ............................... ~ 523.72ms
  2026-05-15 03:18:44 /themes/default/fonts/fontawesome/fa-brands-400.woff2 .............................. ~ 523.87ms
  2026-05-15 03:18:44 /api/frontend/item/popular-items ......................................................... ~ 1s
  2026-05-15 03:18:44 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf .................................... ~ 1s
  2026-05-15 03:18:45 /api/frontend/offer ................................................................ ~ 511.74ms
  2026-05-15 03:18:45 /api/frontend/setting .............................................................. ~ 505.70ms
  2026-05-15 03:18:45 /api/frontend/item-category ........................................................ ~ 509.12ms
  2026-05-15 03:18:46 /api/frontend/item-category/show/iced-tea .......................................... ~ 509.85ms
  2026-05-15 03:18:46 /api/frontend/item-category/show/fruit-shots ............................................. ~ 1s
  2026-05-15 03:18:46 /images/category/thumb.png ......................................................... ~ 514.35ms
  2026-05-15 03:18:47 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 3.33ms
  2026-05-15 03:18:45 /images/cart/empty-cart.gif .............................................................. ~ 1s
  2026-05-15 03:18:47 /storage/104/conversions/coffee-thumb.png ............................................ ~ 8.06ms
  2026-05-15 03:18:47 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg ................................... ~ 10.15ms
  2026-05-15 03:18:47 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 8.73ms
  2026-05-15 03:18:47 /storage/105/conversions/fruit-shots-thumb.png ....................................... ~ 7.39ms
  2026-05-15 03:18:47 /storage/44/conversions/hoptionb-img7-thumb.png ...................................... ~ 4.12ms
  2026-05-15 03:18:45 /storage/34/slide-0.jpg .................................................................. ~ 1s
  2026-05-15 03:18:47 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 7.18ms
  2026-05-15 03:18:47 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 7.60ms
  2026-05-15 03:18:47 /storage/103/conversions/chocolate-shakes-thumb.png .................................. ~ 4.07ms
  2026-05-15 03:18:47 /api/frontend/language ............................................................... ~ 1.80ms
  2026-05-15 03:18:47 /storage/99/conversions/choco-brownie-cover.png ...................................... ~ 8.96ms
  2026-05-15 03:18:47 /api/frontend/language/show/1 ...................................................... ~ 518.20ms
  2026-05-15 03:18:47 /api/frontend/cookies .................................................................... ~ 1s
  2026-05-15 03:18:47 /api/frontend/item-category ........................................................ ~ 511.84ms
  2026-05-15 03:18:48 /api/frontend/item-category/show/iced-tea .......................................... ~ 507.14ms
  2026-05-15 03:18:48 /api/frontend/item-category/show/fruit-shots ............................................. ~ 1s
  2026-05-15 03:18:48 /storage/28/german.png ............................................................. ~ 514.59ms
  2026-05-15 03:18:49 /storage/26/english.png .............................................................. ~ 3.53ms
  2026-05-15 03:18:49 /api/frontend/item-category/show/iced-tea ............................................ ~ 3.54ms
  2026-05-15 03:18:49 /storage/98/conversions/strawverry-bliss-thumb.png ................................... ~ 9.02ms
  2026-05-15 03:18:49 /api/frontend/country-code/show/GBR ................................................ ~ 505.58ms
  2026-05-15 03:18:49 /storage/58/conversions/Sparkling-Limoncello-Mocktail-thumb.jpg .................... ~ 514.70ms
  2026-05-15 03:18:49 /api/frontend/device-token/web ........................................................... ~ 1s
  2026-05-15 03:18:49 /storage/96/conversions/golden-mango-bliss-thumb.png ..................................... ~ 1s
  2026-05-15 03:18:49 /api/frontend/item-category/show/fruit-shots ....................................... ~ 513.25ms
  2026-05-15 03:18:50 /api/frontend/item-category/show/iced-tea .......................................... ~ 510.26ms
  2026-05-15 03:18:50 /firebase-messaging-sw.js .......................................................... ~ 510.82ms
  2026-05-15 03:18:50 /api/frontend/item-category/show/fruit-shots ....................................... ~ 514.68ms
  2026-05-15 03:18:50 /home .............................................................................. ~ 513.93ms
  2026-05-15 03:18:50 /storage/30/kahumbo-logo.-2.png .................................................... ~ 521.27ms
  2026-05-15 03:18:50 /storage/32/kahumbo-logo-white.png ................................................. ~ 523.74ms
  2026-05-15 03:18:50 /storage/54/conversions/kit-kat-shake-thumb.jpg .................................... ~ 526.57ms
  2026-05-15 03:18:51 /storage/100/conversions/strawberry-mojito-thumb.png ................................ ~ 12.10ms
  2026-05-15 03:18:51 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-thumb.jpg  ~ 7.40ms
  2026-05-15 03:18:51 /storage/71/conversions/Master-Kong-Lemon-Iced-Tea-Drink,-500ml-cover.jpg ............ ~ 3.20ms
  2026-05-15 03:18:51 /storage/70/conversions/Spiked-Peach-Iced-Tea_-Sweet-tea-with-a-boozy-kick_-cover.jpg  ~ 4.33ms
  2026-05-15 03:18:51 /themes/default/fonts/fontawesome/fontawesome.css .................................... ~ 0.45ms
  2026-05-15 03:18:51 /themes/default/fonts/lab/lab.css .................................................... ~ 2.11ms
  2026-05-15 03:18:51 /themes/default/fonts/typography/public/public.css ................................... ~ 3.97ms
  2026-05-15 03:18:51 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 5.09ms
  2026-05-15 03:18:51 /themes/default/css/custom.css ....................................................... ~ 6.73ms
  2026-05-15 03:18:51 /themes/default/js/drawer.js ......................................................... ~ 8.51ms
  2026-05-15 03:18:51 /themes/default/js/modal.js .......................................................... ~ 0.30ms
  2026-05-15 03:18:51 /themes/default/js/customScript.js ................................................... ~ 2.53ms
  2026-05-15 03:18:51 /themes/default/js/tabs.js ........................................................... ~ 5.28ms
  2026-05-15 03:18:51 /themes/default/js/dropdown.js ....................................................... ~ 0.22ms
  2026-05-15 03:18:51 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 0.24ms
  2026-05-15 03:18:51 /images/theme/theme-logo.png ......................................................... ~ 0.49ms
  2026-05-15 03:18:51 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 0.21ms
  2026-05-15 03:18:51 /images/theme/theme-footer-logo.png .................................................. ~ 0.20ms
  2026-05-15 03:18:51 /api/frontend/setting ................................................................ ~ 0.20ms
  2026-05-15 03:18:51 /api/frontend/item-category ........................................................ ~ 515.18ms
  2026-05-15 03:18:51 /api/frontend/setting .................................................................... ~ 1s
  2026-05-15 03:18:52 /api/frontend/page ................................................................. ~ 516.14ms
  2026-05-15 03:18:52 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 3.82ms
  2026-05-15 03:18:52 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 1.93ms
  2026-05-15 03:18:52 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 3.93ms
  2026-05-15 03:18:52 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 5.74ms
  2026-05-15 03:18:52 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ................................. ~ 7.83ms
  2026-05-15 03:18:52 /themes/default/fonts/fontawesome/fa-brands-400.woff2 ................................ ~ 7.80ms
  2026-05-15 03:18:52 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf ................................ ~ 7.55ms
  2026-05-15 03:18:52 /api/frontend/item-category ........................................................ ~ 513.30ms
  2026-05-15 03:18:53 /api/frontend/order .................................................................. ~ 0.24ms
  2026-05-15 03:18:53 /api/frontend/item/featured-items .................................................. ~ 509.53ms
  2026-05-15 03:18:53 /api/frontend/item/popular-items ......................................................... ~ 1s
  2026-05-15 03:18:53 /api/frontend/offer ................................................................ ~ 513.90ms
  2026-05-15 03:18:54 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 0.16ms
  2026-05-15 03:18:54 /storage/103/conversions/chocolate-shakes-thumb.png .................................. ~ 1.66ms
  2026-05-15 03:18:54 /storage/105/conversions/fruit-shots-thumb.png ....................................... ~ 3.43ms
  2026-05-15 03:18:54 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 5.29ms
  2026-05-15 03:18:54 /images/cart/empty-cart.gif .......................................................... ~ 7.01ms
  2026-05-15 03:18:54 /images/category/thumb.png ........................................................... ~ 2.98ms
  2026-05-15 03:18:54 /storage/104/conversions/coffee-thumb.png ............................................ ~ 0.23ms
  2026-05-15 03:18:54 /storage/44/conversions/hoptionb-img7-thumb.png ...................................... ~ 0.28ms
  2026-05-15 03:18:54 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 2.07ms
  2026-05-15 03:18:54 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 4.16ms
  2026-05-15 03:18:54 /api/frontend/item-category/show/iced-tea .......................................... ~ 505.01ms
  2026-05-15 03:18:55 /api/frontend/item-category/show/fruit-shots ....................................... ~ 511.37ms
  2026-05-15 03:18:54 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 1s
  2026-05-15 03:18:55 /api/frontend/item-category ........................................................ ~ 514.25ms
  2026-05-15 03:18:55 /api/frontend/language ............................................................. ~ 510.26ms
  2026-05-15 03:18:54 /storage/34/slide-0.jpg .................................................................. ~ 1s
  2026-05-15 03:18:55 /api/frontend/language/show/1 ............................................................ ~ 1s
  2026-05-15 03:18:55 /api/frontend/item-category/show/iced-tea .......................................... ~ 507.80ms
  2026-05-15 03:18:56 /api/frontend/item-category/show/fruit-shots ....................................... ~ 509.56ms
  2026-05-15 03:18:56 /api/frontend/item-category/show/iced-tea .......................................... ~ 509.32ms
  2026-05-15 03:18:56 /api/frontend/item-category/show/fruit-shots ....................................... ~ 511.39ms
  2026-05-15 03:18:57 /api/frontend/cookies .............................................................. ~ 510.02ms
  2026-05-15 03:18:57 /api/frontend/item-category/show/iced-tea .......................................... ~ 513.69ms
  2026-05-15 03:18:57 /api/frontend/item-category/show/fruit-shots ....................................... ~ 508.94ms
  2026-05-15 03:18:58 /api/frontend/country-code/show/GBR ...................................................... ~ 1s
  2026-05-15 03:18:57 /storage/99/conversions/choco-brownie-cover.png .......................................... ~ 2s
  2026-05-15 03:18:58 /api/frontend/device-token/web ..................................................... ~ 522.39ms
  2026-05-15 03:18:58 /storage/26/english.png .............................................................. ~ 3.05ms
  2026-05-15 03:18:59 /storage/28/german.png ............................................................... ~ 3.70ms
  2026-05-15 03:18:59 /storage/98/conversions/strawverry-bliss-thumb.png ................................... ~ 6.92ms
  2026-05-15 03:18:59 /storage/96/conversions/golden-mango-bliss-thumb.png ................................. ~ 8.71ms
  2026-05-15 03:18:59 /storage/58/conversions/Sparkling-Limoncello-Mocktail-thumb.jpg ..................... ~ 10.60ms
  2026-05-15 03:18:59 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-thumb.jpg  ~ 8.44ms
  2026-05-15 03:18:59 /storage/54/conversions/kit-kat-shake-thumb.jpg ...................................... ~ 5.86ms
  2026-05-15 03:18:59 /storage/100/conversions/strawberry-mojito-thumb.png ................................. ~ 6.09ms
  2026-05-15 03:18:59 /firebase-messaging-sw.js ............................................................ ~ 6.12ms
  2026-05-15 03:18:59 /storage/30/kahumbo-logo.-2.png ...................................................... ~ 0.27ms
  2026-05-15 03:18:59 /storage/71/conversions/Master-Kong-Lemon-Iced-Tea-Drink,-500ml-cover.jpg ............ ~ 0.22ms
  2026-05-15 03:18:59 /storage/32/kahumbo-logo-white.png ................................................... ~ 1.32ms
  2026-05-15 03:18:59 /storage/70/conversions/Spiked-Peach-Iced-Tea_-Sweet-tea-with-a-boozy-kick_-cover.jpg  ~ 0.25ms
  2026-05-15 03:18:59 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 0.91ms
  2026-05-15 03:18:59 /storage/101/conversions/green-tea-cover.png ......................................... ~ 2.92ms
